Feature,Importance
cat__F3888_2-10-2016,0.0
cat__F3888_2-10-2017,0.0
cat__F3888_2-10-2021,0.0
cat__F3888_2-10-2025,0.0
cat__F3888_2-11-2004,0.0
cat__F3888_2-11-2011,0.0
cat__F3888_2-11-2012,0.0
cat__F3888_2-11-2013,0.0
cat__F3888_2-11-2015,0.0
cat__F3888_2-11-2016,0.0
cat__F3888_2-11-2019,0.0
cat__F3888_2-11-2020,0.0
cat__F3888_2-11-2021,0.0
cat__F3888_2-11-2022,0.0
cat__F3888_2-12-1987,0.0
cat__F3888_2-12-2011,0.0
cat__F3888_2-12-2015,0.0
cat__F3888_2-12-2018,0.0
cat__F3888_2-12-2019,0.0
cat__F3888_2-12-2020,0.0
cat__F3888_2-12-2021,0.0
cat__F3888_2-12-2024,0.0
cat__F3888_2-12-2025,0.0
cat__F3888_2-13-1991,0.0
cat__F3888_2-13-2003,0.0
cat__F3888_2-13-2007,0.0
cat__F3888_2-13-2009,0.0
cat__F3888_2-13-2012,0.0
cat__F3888_2-13-2013,0.0
cat__F3888_2-13-2014,0.0
cat__F3888_2-13-2017,0.0
cat__F3888_2-13-2018,0.0
cat__F3888_2-13-2019,0.0
cat__F3888_2-13-2020,0.0
cat__F3888_2-13-2023,0.0
cat__F3888_2-13-2024,0.0
cat__F3888_2-13-2025,0.0
cat__F3888_2-14-2003,0.0
cat__F3888_2-14-2008,0.0
cat__F3888_2-14-2011,0.0
cat__F3888_2-14-2012,0.0
cat__F3888_2-14-2013,0.0
cat__F3888_2-14-2014,0.0
cat__F3888_2-14-2015,0.0
cat__F3888_2-14-2017,0.0
cat__F3888_2-14-2018,0.0
cat__F3888_2-14-2019,0.0
cat__F3888_2-14-2020,0.0
cat__F3888_2-14-2024,0.0
cat__F3888_2-14-2025,0.0
cat__F3888_2-15-1997,0.0
cat__F3888_2-15-2007,0.0
cat__F3888_2-15-2010,0.0
cat__F3888_2-15-2012,0.0
cat__F3888_2-15-2014,0.0
cat__F3888_2-15-2016,0.0
cat__F3888_2-15-2017,0.0
cat__F3888_2-15-2018,0.0
cat__F3888_2-15-2019,0.0
cat__F3888_2-15-2020,0.0
cat__F3888_2-15-2023,0.0
cat__F3888_2-15-2024,0.0
cat__F3888_2-15-2025,0.0
cat__F3888_2-16-1994,0.0
cat__F3888_2-16-2006,0.0
cat__F3888_2-16-2009,0.0
cat__F3888_2-16-2010,0.0
cat__F3888_2-16-2011,0.0
cat__F3888_2-16-2015,0.0
cat__F3888_2-16-2016,0.0
cat__F3888_2-16-2017,0.0
cat__F3888_2-16-2018,0.0
cat__F3888_2-16-2019,0.0
cat__F3888_2-16-2024,0.0
cat__F3888_2-17-1986,0.0
cat__F3888_2-17-2000,0.0
cat__F3888_2-17-2006,0.0
cat__F3888_2-17-2007,0.0
cat__F3888_2-17-2010,0.0
cat__F3888_2-17-2011,0.0
cat__F3888_2-17-2012,0.0
cat__F3888_2-17-2014,0.0
cat__F3888_2-17-2017,0.0
cat__F3888_2-17-2018,0.0
cat__F3888_2-17-2020,0.0
cat__F3888_2-17-2024,0.0
cat__F3888_2-17-2025,0.0
cat__F3888_2-18-2011,0.0
cat__F3888_2-18-2013,0.0
cat__F3888_2-18-2014,0.0
cat__F3888_2-18-2015,0.0
cat__F3888_2-18-2016,0.0
cat__F3888_2-18-2017,0.0
cat__F3888_2-18-2019,0.0
cat__F3888_2-18-2020,0.0
cat__F3888_2-18-2021,0.0
cat__F3888_2-18-2022,0.0
cat__F3888_2-19-2004,0.0
cat__F3888_2-19-2011,0.0
cat__F3888_2-19-2015,0.0
cat__F3888_2-19-2019,0.0
cat__F3888_2-19-2020,0.0
cat__F3888_2-19-2021,0.0
cat__F3888_2-19-2024,0.0
cat__F3888_2-2-2005,0.0
cat__F3888_2-2-2010,0.0
cat__F3888_2-2-2015,0.0
cat__F3888_2-2-2016,0.0
cat__F3888_2-2-2017,0.0
cat__F3888_2-2-2018,0.0
cat__F3888_2-2-2019,0.0
cat__F3888_2-2-2022,0.0
cat__F3888_2-2-2023,0.0
cat__F3888_2-2-2024,0.0
cat__F3888_2-20-1993,0.0
cat__F3888_2-20-1997,0.0
cat__F3888_2-20-2001,0.0
cat__F3888_2-20-2002,0.0
cat__F3888_2-20-2008,0.0
cat__F3888_2-20-2012,0.0
cat__F3888_2-20-2014,0.0
cat__F3888_2-20-2016,0.0
cat__F3888_2-20-2017,0.0
cat__F3888_2-20-2019,0.0
cat__F3888_2-20-2020,0.0
cat__F3888_2-20-2024,0.0
cat__F3888_2-20-2025,0.0
cat__F3888_2-21-1990,0.0
cat__F3888_2-21-1996,0.0
cat__F3888_2-21-2003,0.0
cat__F3888_2-21-2007,0.0
cat__F3888_2-21-2009,0.0
cat__F3888_2-21-2011,0.0
cat__F3888_2-21-2014,0.0
cat__F3888_2-21-2017,0.0
cat__F3888_2-21-2018,0.0
cat__F3888_2-21-2019,0.0
cat__F3888_2-21-2022,0.0
cat__F3888_2-21-2024,0.0
cat__F3888_2-22-1991,0.0
cat__F3888_2-22-2007,0.0
cat__F3888_2-22-2008,0.0
cat__F3888_2-22-2012,0.0
cat__F3888_2-22-2013,0.0
cat__F3888_2-22-2017,0.0
cat__F3888_2-22-2018,0.0
cat__F3888_2-22-2019,0.0
cat__F3888_2-22-2021,0.0
cat__F3888_2-22-2022,0.0
cat__F3888_2-22-2023,0.0
cat__F3888_2-22-2024,0.0
cat__F3888_2-23-1999,0.0
cat__F3888_2-23-2005,0.0
cat__F3888_2-23-2006,0.0
cat__F3888_2-23-2011,0.0
cat__F3888_2-23-2015,0.0
cat__F3888_2-23-2016,0.0
cat__F3888_2-23-2018,0.0
cat__F3888_2-23-2021,0.0
cat__F3888_2-23-2022,0.0
cat__F3888_2-23-2023,0.0
cat__F3888_2-23-2024,0.0
cat__F3888_2-24-2007,0.0
cat__F3888_2-24-2011,0.0
cat__F3888_2-24-2012,0.0
cat__F3888_2-24-2014,0.0
cat__F3888_2-24-2015,0.0
cat__F3888_2-24-2016,0.0
cat__F3888_2-24-2020,0.0
cat__F3888_2-24-2021,0.0
cat__F3888_2-24-2025,0.0
cat__F3888_2-25-1975,0.0
cat__F3888_2-25-1997,0.0
cat__F3888_2-25-2000,0.0
cat__F3888_2-25-2002,0.0
cat__F3888_2-25-2008,0.0
cat__F3888_2-25-2011,0.0
cat__F3888_2-25-2012,0.0
cat__F3888_2-25-2013,0.0
cat__F3888_2-25-2014,0.0
cat__F3888_2-25-2015,0.0
cat__F3888_2-25-2019,0.0
cat__F3888_2-25-2020,0.0
cat__F3888_2-25-2022,0.0
cat__F3888_2-25-2025,0.0
cat__F3888_2-26-2004,0.0
cat__F3888_2-26-2009,0.0
cat__F3888_2-26-2010,0.0
cat__F3888_2-26-2013,0.0
cat__F3888_2-26-2018,0.0
cat__F3888_2-26-2020,0.0
cat__F3888_2-26-2021,0.0
cat__F3888_2-26-2024,0.0
cat__F3888_2-26-2025,0.0
cat__F3888_2-27-1997,0.0
cat__F3888_2-27-1999,0.0
cat__F3888_2-27-2013,0.0
cat__F3888_2-27-2015,0.0
cat__F3888_2-27-2017,0.0
cat__F3888_2-27-2019,0.0
cat__F3888_2-27-2023,0.0
cat__F3888_2-27-2024,0.0
cat__F3888_2-27-2025,0.0
cat__F3888_2-28-1992,0.0
cat__F3888_2-28-2011,0.0
cat__F3888_2-28-2013,0.0
cat__F3888_2-28-2014,0.0
cat__F3888_2-28-2015,0.0
cat__F3888_2-28-2018,0.0
cat__F3888_2-28-2019,0.0
cat__F3888_2-28-2020,0.0
cat__F3888_2-28-2024,0.0
cat__F3888_2-28-2025,0.0
cat__F3888_2-29-2012,0.0
cat__F3888_2-29-2016,0.0
cat__F3888_2-29-2020,0.0
cat__F3888_2-29-2024,0.0
cat__F3888_2-3-2007,0.0
cat__F3888_2-3-2009,0.0
cat__F3888_2-3-2011,0.0
cat__F3888_2-3-2012,0.0
cat__F3888_2-3-2014,0.0
cat__F3888_2-3-2015,0.0
cat__F3888_2-3-2017,0.0
cat__F3888_2-3-2020,0.0
cat__F3888_2-3-2021,0.0
cat__F3888_2-3-2024,0.0
cat__F3888_2-3-2025,0.0
cat__F3888_2-4-2008,0.0
cat__F3888_2-4-2009,0.0
cat__F3888_2-4-2011,0.0
cat__F3888_2-4-2012,0.0
cat__F3888_2-4-2014,0.0
cat__F3888_2-4-2016,0.0
cat__F3888_2-4-2017,0.0
cat__F3888_2-4-2021,0.0
cat__F3888_2-4-2023,0.0
cat__F3888_2-4-2025,0.0
cat__F3888_2-5-2002,0.0
cat__F3888_2-5-2004,0.0
cat__F3888_2-5-2011,0.0
cat__F3888_2-5-2013,0.0
cat__F3888_2-5-2014,0.0
cat__F3888_2-5-2015,0.0
cat__F3888_2-5-2016,0.0
cat__F3888_2-5-2018,0.0
cat__F3888_2-5-2019,0.0
cat__F3888_2-5-2020,0.0
cat__F3888_2-5-2021,0.0
cat__F3888_2-5-2024,0.0
cat__F3888_2-5-2025,0.0
cat__F3888_2-6-2002,0.0
cat__F3888_2-6-2006,0.0
cat__F3888_2-6-2008,0.0
cat__F3888_2-6-2013,0.0
cat__F3888_2-6-2015,0.0
cat__F3888_2-6-2016,0.0
cat__F3888_2-6-2017,0.0
cat__F3888_2-6-2018,0.0
cat__F3888_2-6-2019,0.0
cat__F3888_2-6-2020,0.0
cat__F3888_2-6-2021,0.0
cat__F3888_2-6-2023,0.0
cat__F3888_2-6-2024,0.0
cat__F3888_2-7-2001,0.0
cat__F3888_2-7-2006,0.0
cat__F3888_2-7-2007,0.0
cat__F3888_2-7-2011,0.0
cat__F3888_2-7-2012,0.0
cat__F3888_2-7-2013,0.0
cat__F3888_2-7-2015,0.0
cat__F3888_2-7-2017,0.0
cat__F3888_2-7-2018,0.0
cat__F3888_2-7-2019,0.0
cat__F3888_2-7-2020,0.0
cat__F3888_2-7-2022,0.0
cat__F3888_2-7-2023,0.0
cat__F3888_2-7-2024,0.0
cat__F3888_2-7-2025,0.0
cat__F3888_2-8-1995,0.0
cat__F3888_2-8-2010,0.0
cat__F3888_2-8-2011,0.0
cat__F3888_2-8-2012,0.0
cat__F3888_2-8-2014,0.0
cat__F3888_2-8-2016,0.0
cat__F3888_2-8-2017,0.0
cat__F3888_2-8-2018,0.0
cat__F3888_2-8-2019,0.0
cat__F3888_2-8-2021,0.0
cat__F3888_2-8-2022,0.0
cat__F3888_2-8-2023,0.0
cat__F3888_2-8-2024,0.0
cat__F3888_2-9-1998,0.0
cat__F3888_2-9-2001,0.0
cat__F3888_2-9-2010,0.0
cat__F3888_2-9-2012,0.0
cat__F3888_2-9-2015,0.0
num__F15,0.0
cat__F3888_2-9-2017,0.0
cat__F3888_2-9-2021,0.0
cat__F3888_2-9-2023,0.0
cat__F3888_3-1-1997,0.0
cat__F3888_3-1-2002,0.0
cat__F3888_3-1-2007,0.0
cat__F3888_3-1-2010,0.0
cat__F3888_3-1-2011,0.0
cat__F3888_3-1-2016,0.0
cat__F3888_3-1-2017,0.0
cat__F3888_3-1-2018,0.0
cat__F3888_3-1-2023,0.0
cat__F3888_3-1-2025,0.0
cat__F3888_3-10-2006,0.0
cat__F3888_3-10-2007,0.0
cat__F3888_3-10-2010,0.0
cat__F3888_3-10-2016,0.0
cat__F3888_3-10-2017,0.0
cat__F3888_3-10-2021,0.0
cat__F3888_3-10-2023,0.0
cat__F3888_3-10-2025,0.0
cat__F3888_3-11-1998,0.0
cat__F3888_3-11-2011,0.0
cat__F3888_3-11-2014,0.0
cat__F3888_3-11-2015,0.0
cat__F3888_3-11-2019,0.0
cat__F3888_3-11-2020,0.0
cat__F3888_3-11-2024,0.0
cat__F3888_3-11-2025,0.0
cat__F3888_3-12-1998,0.0
cat__F3888_3-12-2010,0.0
cat__F3888_3-12-2012,0.0
cat__F3888_3-12-2013,0.0
cat__F3888_3-12-2015,0.0
cat__F3888_3-12-2018,0.0
cat__F3888_3-12-2019,0.0
cat__F3888_3-12-2021,0.0
cat__F3888_3-12-2024,0.0
cat__F3888_3-12-2025,0.0
cat__F3888_3-13-1997,0.0
cat__F3888_3-13-2008,0.0
cat__F3888_3-13-2009,0.0
cat__F3888_3-13-2013,0.0
cat__F3888_3-13-2014,0.0
cat__F3888_3-13-2015,0.0
cat__F3888_3-13-2018,0.0
cat__F3888_3-13-2023,0.0
cat__F3888_3-13-2025,0.0
cat__F3888_3-14-2005,0.0
cat__F3888_3-14-2007,0.0
cat__F3888_3-14-2008,0.0
cat__F3888_3-14-2011,0.0
cat__F3888_3-14-2012,0.0
cat__F3888_3-14-2013,0.0
cat__F3888_3-14-2014,0.0
cat__F3888_3-14-2015,0.0
cat__F3888_3-14-2016,0.0
cat__F3888_3-14-2019,0.0
cat__F3888_3-14-2023,0.0
cat__F3888_3-14-2024,0.0
cat__F3888_3-15-2000,0.0
cat__F3888_3-15-2001,0.0
cat__F3888_3-15-2002,0.0
cat__F3888_3-15-2007,0.0
cat__F3888_3-15-2011,0.0
cat__F3888_3-15-2012,0.0
cat__F3888_3-15-2013,0.0
cat__F3888_3-15-2016,0.0
cat__F3888_3-15-2017,0.0
cat__F3888_3-15-2018,0.0
cat__F3888_3-15-2019,0.0
cat__F3888_3-15-2022,0.0
cat__F3888_3-15-2023,0.0
cat__F3888_3-15-2024,0.0
cat__F3888_3-15-2025,0.0
cat__F3888_3-16-2010,0.0
cat__F3888_3-16-2012,0.0
cat__F3888_3-16-2015,0.0
cat__F3888_3-16-2016,0.0
cat__F3888_3-16-2017,0.0
cat__F3888_3-16-2018,0.0
cat__F3888_3-16-2019,0.0
cat__F3888_3-16-2020,0.0
cat__F3888_3-16-2022,0.0
cat__F3888_3-16-2023,0.0
cat__F3888_3-16-2024,0.0
cat__F3888_3-17-1997,0.0
cat__F3888_3-17-2003,0.0
cat__F3888_3-17-2005,0.0
cat__F3888_3-17-2015,0.0
cat__F3888_3-17-2016,0.0
cat__F3888_3-17-2018,0.0
cat__F3888_3-17-2021,0.0
cat__F3888_3-17-2023,0.0
cat__F3888_3-17-2025,0.0
cat__F3888_3-18-2005,0.0
cat__F3888_3-18-2013,0.0
cat__F3888_3-18-2015,0.0
cat__F3888_3-18-2017,0.0
cat__F3888_3-18-2019,0.0
cat__F3888_3-18-2020,0.0
cat__F3888_3-18-2021,0.0
cat__F3888_3-18-2024,0.0
cat__F3888_3-18-2025,0.0
cat__F3888_3-19-2002,0.0
cat__F3888_3-19-2007,0.0
cat__F3888_3-19-2011,0.0
cat__F3888_3-19-2012,0.0
cat__F3888_3-19-2013,0.0
cat__F3888_3-19-2014,0.0
cat__F3888_3-19-2015,0.0
cat__F3888_3-19-2016,0.0
cat__F3888_3-19-2018,0.0
cat__F3888_3-19-2019,0.0
cat__F3888_3-19-2020,0.0
cat__F3888_3-19-2021,0.0
cat__F3888_3-19-2022,0.0
cat__F3888_3-19-2025,0.0
cat__F3888_3-2-1971,0.0
cat__F3888_3-2-2013,0.0
cat__F3888_3-2-2015,0.0
cat__F3888_3-2-2017,0.0
cat__F3888_3-2-2018,0.0
cat__F3888_3-2-2020,0.0
cat__F3888_3-2-2022,0.0
cat__F3888_3-2-2023,0.0
cat__F3888_3-2-2024,0.0
cat__F3888_3-20-2004,0.0
cat__F3888_3-20-2006,0.0
cat__F3888_3-20-2009,0.0
cat__F3888_3-20-2010,0.0
cat__F3888_3-20-2015,0.0
cat__F3888_3-20-2017,0.0
cat__F3888_3-20-2018,0.0
cat__F3888_3-20-2019,0.0
cat__F3888_3-20-2021,0.0
cat__F3888_3-20-2023,0.0
cat__F3888_3-20-2025,0.0
cat__F3888_3-21-1996,0.0
cat__F3888_3-21-2002,0.0
cat__F3888_3-21-2005,0.0
cat__F3888_3-21-2007,0.0
cat__F3888_3-21-2009,0.0
cat__F3888_3-21-2012,0.0
cat__F3888_3-21-2013,0.0
cat__F3888_3-21-2014,0.0
cat__F3888_3-21-2016,0.0
cat__F3888_3-21-2018,0.0
cat__F3888_3-21-2020,0.0
cat__F3888_3-21-2024,0.0
cat__F3888_3-21-2025,0.0
cat__F3888_3-22-1974,0.0
cat__F3888_3-22-1997,0.0
cat__F3888_3-22-2011,0.0
cat__F3888_3-22-2012,0.0
cat__F3888_3-22-2016,0.0
cat__F3888_3-22-2018,0.0
cat__F3888_3-22-2021,0.0
cat__F3888_3-22-2024,0.0
cat__F3888_3-23-1992,0.0
cat__F3888_3-23-2004,0.0
cat__F3888_3-23-2007,0.0
cat__F3888_3-23-2012,0.0
cat__F3888_3-23-2013,0.0
cat__F3888_3-23-2017,0.0
cat__F3888_3-23-2018,0.0
cat__F3888_3-23-2021,0.0
cat__F3888_3-23-2023,0.0
cat__F3888_3-24-2006,0.0
cat__F3888_3-24-2007,0.0
cat__F3888_3-24-2009,0.0
cat__F3888_3-24-2012,0.0
cat__F3888_3-24-2014,0.0
cat__F3888_3-24-2015,0.0
cat__F3888_3-24-2017,0.0
cat__F3888_3-24-2022,0.0
cat__F3888_3-24-2023,0.0
cat__F3888_3-24-2025,0.0
cat__F3888_3-25-2003,0.0
cat__F3888_3-25-2006,0.0
cat__F3888_3-25-2013,0.0
cat__F3888_3-25-2014,0.0
cat__F3888_3-25-2015,0.0
cat__F3888_3-25-2019,0.0
cat__F3888_3-25-2021,0.0
cat__F3888_3-25-2022,0.0
num__F19,0.0
cat__F3888_3-26-2003,0.0
cat__F3888_3-26-2004,0.0
cat__F3888_3-26-2010,0.0
cat__F3888_3-26-2012,0.0
cat__F3888_3-26-2014,0.0
cat__F3888_3-26-2015,0.0
cat__F3888_3-26-2019,0.0
cat__F3888_3-26-2024,0.0
cat__F3888_3-26-2025,0.0
cat__F3888_3-27-2004,0.0
cat__F3888_3-27-2008,0.0
cat__F3888_3-27-2012,0.0
cat__F3888_3-27-2014,0.0
cat__F3888_3-27-2015,0.0
cat__F3888_3-27-2017,0.0
cat__F3888_3-27-2018,0.0
cat__F3888_3-27-2019,0.0
cat__F3888_3-27-2023,0.0
cat__F3888_3-27-2025,0.0
cat__F3888_3-28-2003,0.0
cat__F3888_3-28-2006,0.0
cat__F3888_3-28-2011,0.0
cat__F3888_3-28-2012,0.0
cat__F3888_3-28-2013,0.0
cat__F3888_3-28-2015,0.0
cat__F3888_3-28-2016,0.0
cat__F3888_3-28-2018,0.0
cat__F3888_3-28-2019,0.0
cat__F3888_3-28-2023,0.0
cat__F3888_3-28-2024,0.0
cat__F3888_3-28-2025,0.0
cat__F3888_3-29-2010,0.0
cat__F3888_3-29-2011,0.0
cat__F3888_3-29-2016,0.0
cat__F3888_3-29-2017,0.0
cat__F3888_3-29-2019,0.0
num__F20,0.0
cat__F3888_3-3-2004,0.0
cat__F3888_3-3-2005,0.0
cat__F3888_3-3-2009,0.0
cat__F3888_3-3-2010,0.0
cat__F3888_3-3-2011,0.0
cat__F3888_3-3-2012,0.0
cat__F3888_3-3-2016,0.0
cat__F3888_3-3-2020,0.0
cat__F3888_3-3-2021,0.0
cat__F3888_3-3-2022,0.0
cat__F3888_3-3-2023,0.0
cat__F3888_3-3-2025,0.0
cat__F3888_3-30-2000,0.0
cat__F3888_3-30-2005,0.0
cat__F3888_3-30-2007,0.0
cat__F3888_3-30-2009,0.0
cat__F3888_3-30-2012,0.0
cat__F3888_3-30-2015,0.0
cat__F3888_3-30-2016,0.0
cat__F3888_3-30-2017,0.0
cat__F3888_3-30-2018,0.0
cat__F3888_3-30-2023,0.0
cat__F3888_3-30-2024,0.0
cat__F3888_3-31-2009,0.0
cat__F3888_3-31-2011,0.0
cat__F3888_3-31-2012,0.0
cat__F3888_3-31-2014,0.0
cat__F3888_3-31-2015,0.0
cat__F3888_3-31-2017,0.0
cat__F3888_3-31-2022,0.0
cat__F3888_3-31-2023,0.0
cat__F3888_3-31-2025,0.0
cat__F3888_3-4-2005,0.0
cat__F3888_3-4-2011,0.0
cat__F3888_3-4-2013,0.0
cat__F3888_3-4-2015,0.0
cat__F3888_3-4-2017,0.0
cat__F3888_3-4-2020,0.0
cat__F3888_3-4-2021,0.0
cat__F3888_3-4-2022,0.0
cat__F3888_3-4-2023,0.0
cat__F3888_3-4-2024,0.0
cat__F3888_3-4-2025,0.0
cat__F3888_3-5-2008,0.0
cat__F3888_3-5-2011,0.0
cat__F3888_3-5-2012,0.0
cat__F3888_3-5-2013,0.0
cat__F3888_3-5-2014,0.0
cat__F3888_3-5-2016,0.0
cat__F3888_3-5-2020,0.0
cat__F3888_3-5-2021,0.0
cat__F3888_3-5-2022,0.0
cat__F3888_3-5-2024,0.0
cat__F3888_3-5-2025,0.0
cat__F3888_3-6-2000,0.0
cat__F3888_3-6-2009,0.0
cat__F3888_3-6-2012,0.0
cat__F3888_3-6-2013,0.0
cat__F3888_3-6-2014,0.0
cat__F3888_3-6-2017,0.0
cat__F3888_3-6-2018,0.0
cat__F3888_3-6-2019,0.0
cat__F3888_3-6-2020,0.0
cat__F3888_3-6-2024,0.0
cat__F3888_3-6-2025,0.0
cat__F3888_3-7-2002,0.0
cat__F3888_3-7-2011,0.0
cat__F3888_3-7-2012,0.0
cat__F3888_3-7-2013,0.0
cat__F3888_3-7-2014,0.0
cat__F3888_3-7-2015,0.0
cat__F3888_3-7-2017,0.0
cat__F3888_3-7-2018,0.0
cat__F3888_3-7-2019,0.0
cat__F3888_3-7-2022,0.0
cat__F3888_3-7-2024,0.0
cat__F3888_3-7-2025,0.0
cat__F3888_3-8-2002,0.0
cat__F3888_3-8-2011,0.0
cat__F3888_3-8-2012,0.0
cat__F3888_3-8-2014,0.0
cat__F3888_3-8-2017,0.0
cat__F3888_3-8-2019,0.0
cat__F3888_3-8-2021,0.0
cat__F3888_3-8-2022,0.0
cat__F3888_3-9-2010,0.0
cat__F3888_3-9-2013,0.0
cat__F3888_3-9-2016,0.0
cat__F3888_3-9-2017,0.0
cat__F3888_3-9-2018,0.0
cat__F3888_3-9-2021,0.0
cat__F3888_3-9-2022,0.0
cat__F3888_4-10-2006,0.0
cat__F3888_4-10-2012,0.0
cat__F3888_4-10-2013,0.0
cat__F3888_4-10-2014,0.0
cat__F3888_4-10-2015,0.0
cat__F3888_4-10-2019,0.0
cat__F3888_4-10-2024,0.0
cat__F3888_4-11-1992,0.0
cat__F3888_4-11-2000,0.0
cat__F3888_4-11-2012,0.0
cat__F3888_4-11-2016,0.0
cat__F3888_4-11-2018,0.0
cat__F3888_4-11-2019,0.0
cat__F3888_4-11-2022,0.0
cat__F3888_4-11-2023,0.0
cat__F3888_4-11-2025,0.0
cat__F3888_4-12-1999,0.0
cat__F3888_4-12-2007,0.0
cat__F3888_4-12-2016,0.0
cat__F3888_4-12-2017,0.0
cat__F3888_4-12-2018,0.0
cat__F3888_4-12-2019,0.0
cat__F3888_4-13-1982,0.0
cat__F3888_4-13-2004,0.0
cat__F3888_4-13-2006,0.0
cat__F3888_4-13-2007,0.0
cat__F3888_4-13-2009,0.0
cat__F3888_4-13-2012,0.0
cat__F3888_4-13-2013,0.0
cat__F3888_4-13-2015,0.0
cat__F3888_4-13-2017,0.0
cat__F3888_4-13-2018,0.0
cat__F3888_4-13-2021,0.0
cat__F3888_4-15-1968,0.0
cat__F3888_4-15-2005,0.0
cat__F3888_4-15-2014,0.0
cat__F3888_4-15-2017,0.0
cat__F3888_4-15-2025,0.0
cat__F3888_4-16-2009,0.0
cat__F3888_4-16-2010,0.0
cat__F3888_4-16-2014,0.0
cat__F3888_4-16-2015,0.0
cat__F3888_4-16-2018,0.0
cat__F3888_4-16-2021,0.0
cat__F3888_4-16-2024,0.0
cat__F3888_4-16-2025,0.0
cat__F3888_4-17-2007,0.0
cat__F3888_4-17-2008,0.0
cat__F3888_4-17-2012,0.0
cat__F3888_4-17-2013,0.0
cat__F3888_4-17-2014,0.0
cat__F3888_4-17-2023,0.0
cat__F3888_4-17-2025,0.0
cat__F3888_4-18-2006,0.0
cat__F3888_4-18-2009,0.0
cat__F3888_4-18-2012,0.0
cat__F3888_4-18-2013,0.0
cat__F3888_4-18-2015,0.0
cat__F3888_4-18-2016,0.0
cat__F3888_4-18-2017,0.0
cat__F3888_4-18-2019,0.0
cat__F3888_4-18-2022,0.0
cat__F3888_4-18-2023,0.0
cat__F3888_4-18-2024,0.0
cat__F3888_4-19-1993,0.0
cat__F3888_4-19-2010,0.0
cat__F3888_4-19-2012,0.0
cat__F3888_4-19-2017,0.0
cat__F3888_4-19-2018,0.0
cat__F3888_4-19-2022,0.0
cat__F3888_4-19-2024,0.0
cat__F3888_4-19-2025,0.0
cat__F3888_4-2-1987,0.0
cat__F3888_4-2-1992,0.0
cat__F3888_4-2-2005,0.0
cat__F3888_4-2-2016,0.0
cat__F3888_4-2-2019,0.0
cat__F3888_4-2-2022,0.0
cat__F3888_4-2-2024,0.0
cat__F3888_4-2-2025,0.0
cat__F3888_4-20-2007,0.0
cat__F3888_4-20-2009,0.0
cat__F3888_4-20-2010,0.0
cat__F3888_4-20-2012,0.0
cat__F3888_4-20-2016,0.0
cat__F3888_4-20-2017,0.0
cat__F3888_4-20-2019,0.0
cat__F3888_4-20-2024,0.0
cat__F3888_4-21-2009,0.0
cat__F3888_4-21-2010,0.0
cat__F3888_4-21-2011,0.0
cat__F3888_4-21-2015,0.0
cat__F3888_4-21-2016,0.0
cat__F3888_4-21-2017,0.0
cat__F3888_4-21-2018,0.0
cat__F3888_4-21-2022,0.0
cat__F3888_4-21-2023,0.0
cat__F3888_4-21-2025,0.0
cat__F3888_4-22-2003,0.0
cat__F3888_4-22-2004,0.0
cat__F3888_4-22-2009,0.0
cat__F3888_4-22-2010,0.0
cat__F3888_4-22-2013,0.0
cat__F3888_4-22-2014,0.0
cat__F3888_4-22-2019,0.0
cat__F3888_4-22-2020,0.0
cat__F3888_4-22-2021,0.0
cat__F3888_4-22-2024,0.0
cat__F3888_4-22-2025,0.0
cat__F3888_4-23-2011,0.0
cat__F3888_4-23-2015,0.0
cat__F3888_4-23-2018,0.0
cat__F3888_4-23-2019,0.0
cat__F3888_4-23-2024,0.0
cat__F3888_4-23-2025,0.0
cat__F3888_4-24-2012,0.0
cat__F3888_4-24-2013,0.0
cat__F3888_4-24-2014,0.0
cat__F3888_4-24-2015,0.0
cat__F3888_4-24-2017,0.0
cat__F3888_4-24-2019,0.0
cat__F3888_4-24-2020,0.0
cat__F3888_4-24-2023,0.0
cat__F3888_4-24-2025,0.0
cat__F3888_4-25-2006,0.0
cat__F3888_4-25-2011,0.0
cat__F3888_4-25-2014,0.0
cat__F3888_4-25-2016,0.0
cat__F3888_4-25-2018,0.0
cat__F3888_4-25-2019,0.0
cat__F3888_4-25-2025,0.0
cat__F3888_4-26-2000,0.0
cat__F3888_4-26-2010,0.0
cat__F3888_4-26-2012,0.0
cat__F3888_4-26-2013,0.0
cat__F3888_4-26-2014,0.0
cat__F3888_4-26-2016,0.0
cat__F3888_4-26-2017,0.0
cat__F3888_4-26-2018,0.0
cat__F3888_4-26-2019,0.0
cat__F3888_4-26-2021,0.0
cat__F3888_4-26-2024,0.0
cat__F3888_4-27-1989,0.0
cat__F3888_4-27-2000,0.0
cat__F3888_4-27-2004,0.0
cat__F3888_4-27-2006,0.0
cat__F3888_4-27-2009,0.0
cat__F3888_4-27-2012,0.0
cat__F3888_4-27-2013,0.0
cat__F3888_4-27-2015,0.0
cat__F3888_4-27-2016,0.0
cat__F3888_4-27-2017,0.0
cat__F3888_4-27-2018,0.0
cat__F3888_4-27-2021,0.0
cat__F3888_4-27-2023,0.0
cat__F3888_4-28-1989,0.0
cat__F3888_4-28-2000,0.0
cat__F3888_4-28-2010,0.0
cat__F3888_4-28-2012,0.0
cat__F3888_4-28-2014,0.0
cat__F3888_4-28-2015,0.0
cat__F3888_4-28-2016,0.0
cat__F3888_4-28-2017,0.0
cat__F3888_4-28-2023,0.0
